recommendationid,content,voted_up,votes_up,votes_funny,weighted_vote_score,playtime_at_review_min,playtime_forever_min,author_steamid,timestamp_created
222964648,"본편 전 보스 다 깨고 엔딩까지 본 소감 - 총 플레이 타임 25시간 -  처음 들어가자마자 든 생각은 ""분위기 엄청 어둡네.."" 와 ""최적화 진짜 좋다"" 였음 진짜 게임 최적화 말도 안되게 좋은데 지금 쓰는 컴퓨터 성능이 최소 사양보다 살짝 더 좋은 정도여서 처음 게임 깔 때는 프레임 드랍 없이 즐길 수 있을까 하는 불안감이 들었지만  그럼에도 불구하고 저옵이 아닌 중옵으로 즐길 수 있었을 정도로 진짜 최적화는 정말 좋았음  보스는 점점 난이도가 높아지는 식인데 필자도 3챕터까지의 메인 보스들은 1~5트 정도에 꺴었음 근데 4챕터 메인 보스부터 ""체력이 이게 맞나..?"" 싶을 정도로 체력이 많다는 생각이 들며 쎄해지더니 6번째 보스부터 갑자기 기하급수적으로 난이도가 확 올라감  근데 이게 어이가 없는게 이게 처음 딱 보스 방에 입장하고 4~5번 리트 할 때는  ""이걸 내가 깰 수 있나..? 앞으로도 이런 식으로 보스 나오면 힘들 것 같은데.."" 싶었다가도 계속 진행 하다 보면 이런 난이도에 익숙해지게 되는 나 자신을 볼 수 있음 물론 이건 정말 주관적인 내가 생각하는 보스들의 난이도이니까 참고만 하고 만약 정 힘들면 '조력자' 라고 해서 엘든링의 영체 시스템이랑 비슷한 보스 도우미? 가 있긴 하니까 걱정은 안 해도 되는데 써본 적은 없어서 얼마나 강할지는 모르겠지만 들은 바로는 조력자 성능 되게 좋다고 들었음  끝으로 현재 필자는 현재 p의 거짓 되게 재밌게 하고 있고 게임성, 맵 디자인, 브금, 전체적인 분위기도  뭐 하나 빠질 거 없이 되게 좋으니까 자신이 소울류나 이런 어두운 분위기의 게임을 좋아한다 싶으면 해볼 만 한 게임  --------------------------------  추가 -------------------------------  DLC 전 보스 다 깨고 엔딩까지 본 소감 - 총 플레이 타임 14시간 -  개인적으로 본편 보다 스토리 구성이 더 잘 짜여져 있고 더 잘 만들었다 생각함. 본편에서 잠깐씩 나오던 ""전설의 스토커""와 과거의 악인? 악돌?을 다루는 스토리임 확실히 더 최근에 나왔다 보니 보스의 패턴이나 디자인이 더 발전됐고 좋아진 부분이 많아져서 정말 하면서도 맵지만 잘 만들었다는 생각이 들었음. 근데 첫 번째로 나오는 악어처럼 생긴 보스가 있는데 걔는 진짜 욕 나오긴 하는데 걔만 넘어가면 다음 보스들은 정말 재밌으니까 그것만 버텨보셈 그리고 또 하나 느낀 건 ""피구라 개발진들 진짜 다 대 일 보스 잘 만든다"" 였음  평소 2대 1, 3대 1같이 다수와 싸우는 보스 전을 하면 불합리하다 느껴지고 짜증만 났었는데 정말 피구라는 전혀 그런 부분이 없고 짜임성 있게 잘 만드는 듯 이거 한정 본가 이겼다고 생각함. 맵은 본편과 같이 일자맵으로 쉽게 만들었고 보스 에르고로 변환할 수 있는 무기들도 개성 있고 멋있음 성능도 좋고. 마지막으로 대망의 최종 보스는 많은 신경을 기울여서 만든 게 보였을 정도로 완벽한 보스였음 매우 어렵고 연속 공격도 많았지만 그만큼 리턴도 줘서 불쾌한 요소가 없었고 얘를 잡으면 주는 보상은 그동안 쌓아온 서사를 고증한 것처럼 피구라의 밸런스를 박살내는 정도의 파괴력을 가짐 본편을 재밌게 했다면 무조건 해보고 그냥 괜찮게 만들었네라고 생각한 사람들도 진짜 DLC 만큼은 해보면 좋겠음",1,1,0,0.523809552192687988,3058,5403,76561199109109566,1775847639
222955247,소울라이크 입문으로서 최고의 작품이라 생각합니다. 난이도 올려가며 3회차로 모든 도전과제 마무리하네요,1,1,0,0.525862038135528564,3070,3070,76561198400269611,1775839082
222954054,"[h1]이 게임은 다른 소울류 게임과 어깨를 나란히 할 수 있을까?[/h1] 게임을 올 클리어 하고 난 결과, 결론부터 말하자면 게임 자체는 재미가 있었다. 물론 이것이 내가 다 클리어 하고 나서 느끼는 감정일지도 모른다. 아마 이런 느낌은 영화가 끝나고 크레딧이 올라갈 때의 기분일 수도 있다. P의 거짓에서는 다른 소울류와의 차별 점을 두기 위해 다양한 시도와 노력을 한 점이 확실하게 보였다. 쓰는 무기의 내구도를 실시간으로 수리 한다는 점 같은 것 말이다.  게임을 플레이 하면서 들었던 생각은 세키로와 굉장히 유사했다는 점이다. P의 거짓은 여타 다른 소울 라이크와는 다르게 피하는 것을 중점으로 두는 것이 아닌, 적의 공격을 막고 그로기 상태로 만들어야 하는 플레이를 요구한다. 그런 점에서는 세키로와 거의 다를 것이 없다고 생각했다. 그래도 어느 정도 플레이를 해 본 결과 게임을 만들 때 이 사람들이 얼마나 많은 노력을 했는지 알 수 있었다. 분명히 부족한 점도 어느 정도 잘 보이긴 했기에, 다른 소울류 작품들과 어깨를 나란히 하기 보단 그 자리에 오르기 위한 이 게임만의 독특한 감성과 플레이 스타일을 만들어 내는 것에 집중하는 것이 중요해 보인다. [85/100]",1,0,0,0.5,1424,1424,76561199006056572,1775837945
222880324,안녕하세요 세계를 구한 저 서민귀입니다.  이 게임? GOAT 인정합니다.,1,0,0,0.5,1768,1805,76561199239880736,1775746509
222879764,"아직 1회차 중이지만, 굉장히 잘 만든 소울라이크 게임이라고 생각합니다. 국내에서 이 정도로 퀄리티 좋은 소울은 처음 해보네요! 추천합니다! 입문작으로는 조금 어려울 수 있으니 소울 입문하시는 분들은 심사숙고 하셔서 구매하세요!!",1,0,0,0.5,685,5977,76561198115425974,1775745977
222797733,K의 대발전 초강력 소울라이크게임  이것을 보아라 코쟁이들아 김치맨들도 할수있다!,1,0,0,0.476190477609634399,7997,7997,76561198999177559,1775642426
222735567,일단 기본적으로 인형 기계물이라 좋음 2회차 넘어가면 보스들 이야기들을 알 수있다는 점이 스토리적으로도 좋았음 가볍게 소울라이크 즐기고 싶으면 매우 추천 이것도 못깨거나 하면 걍 소울라이크 하지 않는 편이 좋다고 생각함,1,0,0,0.5,3355,3683,76561199145642180,1775564853
222668808,나이게임너무못해..,1,0,0,0.5,1005,5037,76561198431340220,1775484351
222660031,레아가 이쁘고 다대일 보스전이 맛있음.,1,0,0,0.5,2774,2774,76561198119865912,1775475875
222657058,소울라이크 2위는 피의 거짓    소울라이크 1위는 스콜라 오브 더 퍼스트 신,1,2,0,0.54356849193572998,4317,4317,76561198300686980,1775472315
222643575,무슨 말이 필요 합니까?,1,0,0,0.5,3552,6249,76561198320617460,1775454647
222634697,수작임,1,0,0,0.5,2379,3194,76561198123678707,1775442671
222607369,블러드본 파쿠리라니 진짜 오명이다.,1,0,0,0.5,4255,4786,76561198120181805,1775415964
222586550,갓겜,1,0,0,0.5,867,1986,76561198046780080,1775399878
222578354,"이 게임은 저에게 정말 감명깊은 게임입니다. 다크소울에 견줄만한 소울라이크 게임이라고 생각합니다,",1,0,0,0.5,232,2693,76561199738588898,1775393053
222570503,"근본적인 질문을 하나 던져 보자. 소울라이크, 소울류, 소울 게임이라는 장르, 명칭을 최근 많이 사용한다. 꽤 무분별하게 사용하고 있다고 생각 될 정도로 소울이라는 단어가 남용되고 있다는 느낌 마저 든다. 그렇다면 이 글을 읽는 당신이 생각하는 soul-like 라는 장르는 어떤 장르인가?  악의적 함정이 가득해야 할까? 보스가 어렵거나 적들이 어려워야 하나? 죽으면 가지고 있는 재화를 떨어트리는 오브젝트를 남겨야 하나? 구르기를 통한 회피로 적의 공격을 피할 수 있어야 할까? 모든 행동에 스태미나가 필요하며, 스태미나 관리를 해야 하나? 유기적인 레벨 디자인으로 지역이 서로 매끄럽게 이어져야 하나?  사람들이 소울 라이크 게임에서 매력을 느낄 때, 어느 부분에서 매력을 느낄지 당연히 개인차가 존재할 것이다. 개인적으로 P의 거짓, DLC를 제외한 본편을 플레이 한 입장에서 그냥 적당히 무난하게 나쁘진 않았다 정도의 느낌이다. 물론, 콘솔 게임의 씨가 마른 국산 게임에서 꽤 의미 있는 작품이지만, 그렇다고 게임에 후한 점수를 줄 필요까진 없다고 생각한다.  필드는 꽤나 선형적인 구조다. 꽤 라는 말로도 부족할 정도로, 길을 잃을래야 잃을 수가 없을 수준으로 유저가 갈 곳이 명확하다. 다만, 네비게이션이나 길안내, 지도 등의 시스템이 잘 되어있다는 뜻은 아니다. 그냥 유저가 갈 수 있는 곳이 없다 시피 한 일직선 길일 뿐이다. 따라서 필드의 깊이, 탐험의 재미같은 부분은 크게 떨어진다. 구획과 스테이지가 명확하게 나뉘어져 있고, 순차대로 돌파하는 방식에 가깝다. 이미 왔던 필드는 사실상 다시 갈 일이 전혀 없는 수준. 다크소울에서 유기적이고 치밀한 레벨 디자인을 가장 고평가 했던 사람으로서 굉장히 아쉽다.  보스나 적의 패턴이 암기식에 가깝다. 굉장히 딱딱하고, 부자연 스러울정도로 모션이 현실적이진 않다. 오른손을 들면, 33 프레임 후 왼쪽 하단으로 발차기가 날아오는 듯한 패턴이 많다. 그리고 오른손을 잘 보면, 손등을 보여줄때와 손바닥이 75도로 하늘을 바라오는 경우가 있는데, 두 가지의 패턴이 다르다. 손등을 보여줄 때는 75 프레임 후 왼손으로 정면 펀치를 날린다. 무슨 소린가? 싶지만 적들의 패턴이 이런 느낌이다. 학습하고 패턴을 외우면 대처가 불가능하진 않다. 그렇지만 뭔가 이상하다. 적들의 공격이 마치 누군가와 약속 한 것 같은 느낌이 든다. 결국 패턴의 암기일 뿐이지, 오른손을 들었으면 오른손으로 때린다는 지극히 상식적인 모션들과는 조금 동떨어진 느낌이 강하다. 이 부분을 크게 문제 삼지 않는다면 전투 시스템은 꽤나 마음에 들 수 있을지 모르겠다. 모션이나 디자인은 꽤나 마음에 들었으니.  스토리는 꽤나 직설적으로 전달해 주는 편이다. 다크소울에서 아이템이나 조사 등으로 파편화 해 둔 것과는 꽤나 다르다. 정말 스토리에 관심이 없지 않고, 글자를 읽는 것에 거부감이 느껴지는 수준이 아니며, 장 바티스트 그루누이처럼 외국인 인물들의 이름을 외우지 못하는 문제가 있는게 아니라면 스토리를 이해하지 못하는건 쉽지 않다. 이게 불만이나 아쉽다, 좋다 같은 말을 하고자 하는건 아니다. 다만, 이 게임에서 스토리는 그렇게 풀어 나갔고, 적절하게 잘 풀어 나갔다고 생각한다.  종합적으로 이 게임은 여러 소울 게임에서 기능들을 모아놓은 키메라 같은 느낌이다. 퍼펙트 가드는 세키로에서, 경직과 그로기는 엘든링에서, 모션이나 전투 시스템은 스꼴라에서 등등. 여러가지 시스템을 적당히 합쳐놓은 느낌이 난다. 적절하게, 잘, 조화롭게가 아니다. 적당히. 정말로 적당히. 무난하게, 적당히 합쳤다. 그래서 꽤나 무난하게 적당히 할 만한 작품이 나왔다.  다크소울3로 입문을 했고, 엘든링과 세키로, 다크소울1, 2를 해봤다. 그리고 이 게임을 하며 나는 소울라이크 게임의 어떤 부분을 좋아했는가에 대한 생각을 다시 한번 하게 되었다. 소울라이크라는 장르는 게임이 단순히 어렵다는 의미와는 다르다고 생각한다.  참고로 본인은 스꼴라를 정말 쓰레기같은 작품이라 생각한다. 그리고 이 게임의 총평은 ""럭키 스꼴라""이다.",1,1,0,0.49673992395401001,1940,1940,76561198050636996,1775385514
222550916,군대 가기 8일전 클리어 했습니다. 재밌음,1,0,0,0.5,1537,1551,76561198859412010,1775362035
222510588,소울류 수작. 핵불맛이지만 즐겁다.,1,0,0,0.5,2021,3340,76561198110919047,1775322578
222501499,.,1,0,0,0.5,4634,4634,76561198309246584,1775315786
222463354,재밌음,1,0,0,0.5,5074,5180,76561198083038494,1775276443
222455578,앙기모띠,1,0,0,0.5,5880,5919,76561198990729839,1775267427
222418936,그냥 인생겜임 이건,1,0,0,0.5,2050,2642,76561199489154691,1775233713
222413018,성공적인 K 소울라이크,1,1,0,0.505813956260681152,2103,2103,76561198228914716,1775229067
222393625,"본편도 재밌었지만 DLC 정말 최고!! 스토리, 음악, 새 무기 전부 대만족이에요 그리고 내 눈물버튼이 된... overture...",1,0,0,0.5,3193,3193,76561198853795539,1775210512
222378714,"본가의 맛을 아주 잘 살린 명작 소울라이크 게임.    게임 출시 전에는 블러드본 파쿠리에 한국게임 특유의 파티클 범벅으로 좋게 보이진 않았으나,  막상 해보면 맵 분위기? 정도를 제외하고는 블러드본 느낌이라곤 전혀 안느껴지고 오히려 블러드본,다크소울의 묵직함을 적절하게 잘 표현하여 본인들만의 게임 분위기와 게임성을 잘 나타내었다고 생각함.    단점으로는 엔진 특유의 문제 (전투 중 보스 몸에 끼이는 현상),  모르면 맞아야지 패턴 다수, 함정은 많긴 하나 딱히 불쾌하다고 느껴지진 않음.    이러한 단점을 제외하면 매우 훌륭한 게임,  매력적인 세계관, NPC와 그 퀘스트들, 다양한 무기들, 수많은 소울라이크 게임들 중에서도 본가의 묵직함을 잘 살려낸 게임은 p의 거짓이 베스트라고 생각합니다.",1,0,0,0.5,1413,2082,76561198130183941,1775190002
222373725,한국게임 GOAT,1,1,0,0.525862038135528564,7996,8026,76561198804191568,1775183451
222322210,레전드스바라시갓겜,1,0,0,0.5,2565,2565,76561198303786586,1775132355
222319618,소울류 첨인데 꽤 할만한듯,1,0,0,0.5,1309,3504,76561199802224231,1775129396
222312955,방금 챕터 4 클리어 했는데 너무 재밌네.....,1,0,0,0.5,660,926,76561198963678162,1775120252
222312086,재밌었음,1,0,0,0.5,2442,2458,76561199139032854,1775118992
222259673,그래픽도 좋고 타격감도 좋고~,1,0,0,0.5,846,3300,76561198116953308,1775058302
